id,webpage_id,type,positionX,positionY,currentWidth,currentHeight,minutes,seconds,miliseconds,keypress,scrollPositionY,scrollPositionX,selectedText,shiftPress,ctrlPress
1003,2,0,537,464,,,12,53,43,,,,,,
1004,2,0,533,454,,,12,53,60,,,,,,
1005,2,0,529,444,,,12,53,76,,,,,,
1006,2,0,521,423,,,12,53,91,,,,,,
1007,2,0,514,406,,,12,53,108,,,,,,
1008,2,0,510,397,,,12,53,126,,,,,,
1009,2,0,507,393,,,12,53,142,,,,,,
1010,2,0,505,391,,,12,53,160,,,,,,
1011,2,0,504,391,,,12,53,177,,,,,,
1012,2,0,503,391,,,12,53,194,,,,,,
1013,2,0,502,391,,,12,53,210,,,,,,
1015,2,0,501,391,,,12,53,243,,,,,,
1016,2,0,500,391,,,12,53,259,,,,,,
1017,2,0,500,391,,,12,53,275,,,,,,
1018,2,0,498,391,,,12,53,292,,,,,,
1019,2,0,496,392,,,12,53,309,,,,,,
1020,2,0,495,392,,,12,53,325,,,,,,
1021,2,0,494,392,,,12,53,342,,,,,,
1022,2,0,493,392,,,12,53,359,,,,,,
1023,2,0,491,392,,,12,53,374,,,,,,
1024,2,0,490,392,,,12,53,393,,,,,,
1025,2,0,488,392,,,12,53,410,,,,,,
1026,2,0,488,391,,,12,53,426,,,,,,
1027,2,0,487,391,,,12,53,442,,,,,,
1028,2,0,486,390,,,12,53,459,,,,,,
1029,2,0,486,389,,,12,53,476,,,,,,
1030,2,0,486,389,,,12,53,492,,,,,,
1031,2,0,485,388,,,12,53,510,,,,,,
1032,2,0,485,388,,,12,53,525,,,,,,
1033,2,0,485,387,,,12,53,542,,,,,,
1034,2,0,485,387,,,12,53,558,,,,,,
1035,2,0,485,386,,,12,53,575,,,,,,
1036,2,0,484,386,,,12,53,594,,,,,,
1037,2,0,484,385,,,12,53,609,,,,,,
1038,2,0,483,385,,,12,53,634,,,,,,
1039,2,0,483,384,,,12,53,641,,,,,,
1040,2,0,482,384,,,12,53,660,,,,,,
1041,2,0,482,384,,,12,53,676,,,,,,
1042,2,0,481,383,,,12,53,693,,,,,,
1043,2,0,481,383,,,12,53,709,,,,,,
1044,2,0,480,383,,,12,53,726,,,,,,
1045,2,0,480,383,,,12,53,910,,,,,,
1046,2,0,478,381,,,12,53,926,,,,,,
1047,2,0,476,377,,,12,53,942,,,,,,
1048,2,0,475,374,,,12,53,960,,,,,,
1049,2,0,474,371,,,12,53,976,,,,,,
1050,2,0,472,367,,,12,53,993,,,,,,
1051,2,0,471,365,,,12,54,10,,,,,,
1052,2,0,471,362,,,12,54,27,,,,,,
1053,2,0,471,361,,,12,54,42,,,,,,
1054,2,0,471,359,,,12,54,60,,,,,,
1055,2,0,471,358,,,12,54,76,,,,,,
1056,2,0,471,358,,,12,54,93,,,,,,
1057,2,0,471,357,,,12,54,109,,,,,,
1058,2,0,471,356,,,12,54,125,,,,,,
1059,2,0,471,355,,,12,54,141,,,,,,
1060,2,0,471,355,,,12,54,159,,,,,,
1061,2,0,471,354,,,12,54,176,,,,,,
1062,2,0,471,353,,,12,54,192,,,,,,
1063,2,0,471,352,,,12,54,210,,,,,,
1064,2,0,471,352,,,12,54,227,,,,,,
1065,2,0,471,352,,,12,54,243,,,,,,
1066,2,0,471,352,,,12,54,270,,,,,,
1067,2,0,471,351,,,12,54,341,,,,,,
1068,2,0,471,351,,,12,54,358,,,,,,
1069,2,0,471,351,,,12,54,390,,,,,,
1070,2,0,477,346,,,12,56,548,,,,,,
1071,2,0,487,340,,,12,56,560,,,,,,
1072,2,0,505,330,,,12,56,579,,,,,,
1073,2,0,522,322,,,12,56,593,,,,,,
1074,2,0,547,313,,,12,56,609,,,,,,
1075,2,0,576,308,,,12,56,626,,,,,,
1076,2,0,601,308,,,12,56,642,,,,,,
1077,2,0,623,308,,,12,56,659,,,,,,
1078,2,0,635,309,,,12,56,675,,,,,,
1079,2,0,648,309,,,12,56,693,,,,,,
1080,2,0,648,306,,,12,56,992,,,,,,
1081,2,0,652,297,,,12,57,9,,,,,,
1082,2,0,659,282,,,12,57,25,,,,,,
1083,116,3,,,1440,900,12,57,894,,,,,,
1084,2,2,,,,,12,56,107,,2148,,,,
1085,2,2,,,,,12,56,334,,2170,,,,
1086,103,3,,,1440,900,12,59,346,,,,,,
1087,2,3,,,1440,900,13,1,374,,,,,,
1088,103,3,,,1440,900,13,5,29,,,,,,
1089,2,3,,,1440,900,13,6,397,,,,,,
1090,1077,3,,,1440,900,13,10,27,,,,,,
1091,2,2,,,,,13,7,565,,2255,,,,
1092,2,0,675,248,,,12,57,44,,,,,,
1093,2,0,705,185,,,12,57,62,,,,,,
1094,2,0,733,125,,,12,57,75,,,,,,
1095,2,0,753,83,,,12,57,96,,,,,,
1096,2,0,775,37,,,12,57,108,,,,,,
1097,2,0,786,14,,,12,57,124,,,,,,
1098,2,0,789,9,,,12,57,135,,,,,,
1099,2,0,428,51,,,13,6,779,,,,,,
1100,2,0,453,168,,,13,6,800,,,,,,
1101,2,0,484,305,,,13,6,818,,,,,,
1102,2,0,502,390,,,13,6,832,,,,,,
1103,2,0,511,432,,,13,6,845,,,,,,
1104,2,0,527,497,,,13,6,860,,,,,,
